Species,Individual,DateTime,RelativePath,File,Date,Trap,Camera
Dingo,WTU2104,2023-03-05 18:48,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-05__18-48-25(1).JPG,2023-03-05,PS2,CamB
Dingo,WTU2104,2023-03-06 7:05,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-06__07-05-10(1).JPG,2023-03-06,PS2,CamB
Dingo,WTU2104,2023-03-07 17:44,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-07__17-44-52(1).JPG,2023-03-07,PS2,CamB
Dingo,WTU2104,2023-03-09 17:49,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-09__17-49-33(1).JPG,2023-03-09,PS2,CamB
Dingo,WTU2104,2023-03-10 6:48,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-10__06-48-53(1).JPG,2023-03-10,PS2,CamB
Dingo,WTU2104,2023-03-11 17:57,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-11__17-57-27(1).JPG,2023-03-11,PS2,CamB
Dingo,WTU2104,2023-03-12 8:13,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-12__08-13-52(1).JPG,2023-03-12,PS2,CamB
Dingo,WTU2104,2023-03-13 17:51,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-13__17-51-09(1).JPG,2023-03-13,PS2,CamB
Dingo,UOF1709,2023-03-14 16:49,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-14__16-49-21(1).JPG,2023-03-14,PS2,CamB
Dingo,WTU2104,2023-03-16 11:17,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-16__11-17-16(1).JPG,2023-03-16,PS2,CamB
Dingo,WTU2104,2023-03-16 18:07,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-16__18-07-43(1).JPG,2023-03-16,PS2,CamB
Dingo,WTU2104,2023-03-22 18:35,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-22__18-35-35(1).JPG,2023-03-22,PS2,CamB
Dingo,WTU2104,2023-03-24 13:10,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-24__13-10-57(1).JPG,2023-03-24,PS2,CamB
Dingo,UOF2101,2023-03-24 13:11,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-24__13-11-01(1).JPG,2023-03-24,PS2,CamB
Dingo,UOM1707,2023-03-26 18:01,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-26__18-01-21(1).JPG,2023-03-26,PS2,CamB
Dingo,UOF1906,2023-03-26 18:01,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-26__18-01-28(4).JPG,2023-03-26,PS2,CamB
Dingo,WTU2104,2023-03-27 18:15,BrendanAltingMLDP2023Images\PS2\CamA,PS2__CamA__2023-03-27__18-15-22(1).JPG,2023-03-27,PS2,CamA
Dingo,WTU2104,2023-03-28 8:24,BrendanAltingMLDP2023Images\PS2\CamA,PS2__CamA__2023-03-28__08-24-30(1).JPG,2023-03-28,PS2,CamA
Dingo,UOF2101,2023-03-29 10:42,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-03-29__10-42-51(1).JPG,2023-03-29,PS2,CamB
Dingo,UOF1709,2023-03-29 17:18,BrendanAltingMLDP2023Images\PS2\CamA,PS2__CamA__2023-03-29__17-18-52(1).JPG,2023-03-29,PS2,CamA
Dingo,UOM2004,2023-03-29 17:18,BrendanAltingMLDP2023Images\PS2\CamA,PS2__CamA__2023-03-29__17-18-57(7).JPG,2023-03-29,PS2,CamA
Dingo,WTU2104,2023-04-01 7:34,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-01__07-34-07(1).JPG,2023-04-01,PS2,CamB
Dingo,UOF1709,2023-04-02 18:16,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-02__18-16-18(1).JPG,2023-04-02,PS2,CamB
Dingo,UOM2004,2023-04-02 18:16,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-02__18-16-30(13).JPG,2023-04-02,PS2,CamB
Dingo,UOF2101,2023-04-03 11:34,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-03__11-34-04(1).JPG,2023-04-03,PS2,CamB
Dingo,WTU2104,2023-04-05 17:55,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-05__17-55-03(1).JPG,2023-04-05,PS2,CamB
Dingo,WTU2105,2023-04-07 9:44,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-07__09-44-16(1).JPG,2023-04-07,PS2,CamB
Dingo,UOM1707,2023-04-10 14:44,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-10__14-44-22(1).JPG,2023-04-10,PS2,CamB
Dingo,UOF1906,2023-04-10 14:45,BrendanAltingMLDP2023Images\PS2\CamA,PS2__CamA__2023-04-10__14-45-36(13).JPG,2023-04-10,PS2,CamA
Dingo,UOF2101,2023-04-11 7:37,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-11__07-37-39(1).JPG,2023-04-11,PS2,CamB
Dingo,UOF2101,2023-04-13 16:58,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-13__16-58-58(1).JPG,2023-04-13,PS2,CamB
Dingo,UOM1707,2023-04-16 15:26,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-16__15-26-08(1).JPG,2023-04-16,PS2,CamB
Dingo,UOF1906,2023-04-16 15:26,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-16__15-26-12(4).JPG,2023-04-16,PS2,CamB
Dingo,WTU2104,2023-04-17 17:32,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-17__17-32-27(1).JPG,2023-04-17,PS2,CamB
Dingo,WTU2104,2023-04-18 17:22,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-18__17-22-05(1).JPG,2023-04-18,PS2,CamB
Dingo,WTU2105,2023-04-19 11:34,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-19__11-34-36(1).JPG,2023-04-19,PS2,CamB
Dingo,WTU2104,2023-04-21 16:11,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-21__16-11-33(1).JPG,2023-04-21,PS2,CamB
Dingo,UOM2004,2023-04-25 17:05,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-25__17-05-11(1).JPG,2023-04-25,PS2,CamB
Dingo,UOF1709,2023-04-25 17:05,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-25__17-05-18(4).JPG,2023-04-25,PS2,CamB
Dingo,UOM2008,2023-04-26 16:53,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-26__16-53-16(1).JPG,2023-04-26,PS2,CamB
Dingo,UOF2101,2023-04-26 16:53,BrendanAltingMLDP2023Images\PS2\CamB,PS2__CamB__2023-04-26__16-53-24(4).JPG,2023-04-26,PS2,CamB
Dingo,WTU2104,2023-04-30 9:37,PSML2023-06\PS2\CamB,PS2__CamB__2023-04-30__09-37-13(1).JPG,2023-04-30,PS2,CamB
Dingo,UOM1707,2023-05-09 15:46,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-09__15-46-03(1).JPG,2023-05-09,PS2,CamB
Dingo,UOF1906,2023-05-09 15:46,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-09__15-46-12(11).JPG,2023-05-09,PS2,CamB
Dingo,UOM1707,2023-05-16 16:40,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-16__16-40-02(1).JPG,2023-05-16,PS2,CamB
Dingo,UOF1906,2023-05-16 16:40,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-16__16-40-17(13).JPG,2023-05-16,PS2,CamB
Dingo,UOM1707,2023-05-16 17:12,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-16__17-12-50(1).JPG,2023-05-16,PS2,CamB
Dingo,UOF1906,2023-05-16 17:13,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-16__17-13-40(4).JPG,2023-05-16,PS2,CamB
Dingo,UOM1707,2023-05-20 9:59,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-20__09-59-49(1).JPG,2023-05-20,PS2,CamB
Dingo,WTU2102,2023-05-20 9:59,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-20__09-59-49(1).JPG,2023-05-20,PS2,CamB
Dingo,WTU2102,2023-05-20 13:48,PSML2023-06\PS2\CamA,PS2__CamA__2023-05-20__13-48-08(1).JPG,2023-05-20,PS2,CamA
Dingo,UOM1707,2023-05-20 13:48,PSML2023-06\PS2\CamA,PS2__CamA__2023-05-20__13-48-28(7).JPG,2023-05-20,PS2,CamA
Dingo,UOM1707,2023-05-20 15:24,PSML2023-06\PS2\CamA,PS2__CamA__2023-05-20__15-24-14(1).JPG,2023-05-20,PS2,CamA
Dingo,UOM1707,2023-05-20 16:30,PSML2023-06\PS2\CamB,PS2__CamB__2023-05-20__16-30-37(1).JPG,2023-05-20,PS2,CamB
Dingo,UOM2012,2021-12-09 8:01,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-09__08-01-36(1).JPG,2021-12-09,PS20,CamB
Dingo,UOF2013,2021-12-11 6:05,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-11__06-05-42(1).JPG,2021-12-11,PS20,CamB
Dingo,UOM2012,2021-12-12 19:15,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-12__19-15-42(1).JPG,2021-12-12,PS20,CamB
Dingo,UOM2012,2021-12-15 8:04,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-15__08-04-46(1).JPG,2021-12-15,PS20,CamB
Dingo,UOF2013,2021-12-16 7:18,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamA,PS20__CamA__2021-12-16__07-18-03(1).JPG,2021-12-16,PS20,CamA
Dingo,UOM2007,2021-12-17 10:02,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-17__10-02-14(1).JPG,2021-12-17,PS20,CamB
Dingo,UOM2012,2021-12-21 8:33,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-21__08-33-17(1).JPG,2021-12-21,PS20,CamB
Dingo,UOM2012,2021-12-21 19:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamA,PS20__CamA__2021-12-21__19-24-09(1).JPG,2021-12-21,PS20,CamA
Dingo,UOM2007,2021-12-24 19:16,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-24__19-16-17(1).JPG,2021-12-24,PS20,CamB
Dingo,UOF2013,2021-12-24 19:46,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-24__19-46-29(1).JPG,2021-12-24,PS20,CamB
Dingo,UOM2012,2021-12-26 6:01,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2021-12-26__06-01-17(1).JPG,2021-12-26,PS20,CamB
Dingo,UOF2013,2022-01-01 5:38,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-01__05-38-30(1).JPG,2022-01-01,PS20,CamB
Dingo,UOM2012,2022-01-01 19:39,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-01__19-39-34(1).JPG,2022-01-01,PS20,CamB
Dingo,UOM2012,2022-01-11 6:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-11__06-35-11(1).JPG,2022-01-11,PS20,CamB
Dingo,UOF2013,2022-01-11 6:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-11__06-35-12(3).JPG,2022-01-11,PS20,CamB
Dingo,UOM2012,2022-01-17 6:50,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-17__06-50-44(1).JPG,2022-01-17,PS20,CamB
Dingo,UOM2012,2022-01-23 7:41,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-23__07-41-25(1).JPG,2022-01-23,PS20,CamB
Dingo,UOF2013,2022-01-24 7:11,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamA,PS20__CamA__2022-01-24__07-11-59(1).JPG,2022-01-24,PS20,CamA
Dingo,UOM2012,2022-01-25 6:35,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-25__06-35-27(1).JPG,2022-01-25,PS20,CamB
Dingo,UOM2012,2022-01-28 8:44,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-01-28__08-44-26(1).JPG,2022-01-28,PS20,CamB
Dingo,UOM2012,2022-02-01 19:22,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-02-01__19-22-57(1).JPG,2022-02-01,PS20,CamB
Dingo,UOM2012,2022-03-01 7:29,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamA,PS20__CamA__2022-03-01__07-29-00(1).JPG,2022-03-01,PS20,CamA
Dingo,UOM2012,2022-03-15 6:53,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamA,PS20__CamA__2022-03-15__06-53-24(1).JPG,2022-03-15,PS20,CamA
Dingo,SLM1902,2022-03-17 13:01,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-03-17__13-01-59(1).JPG,2022-03-17,PS20,CamB
Dingo,UOF2010,2022-03-19 11:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-03-19__11-12-20(1).JPG,2022-03-19,PS20,CamB
Dingo,MBF1701,2022-04-13 8:10,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-04-13__08-10-04(6).JPG,2022-04-13,PS20,CamB
Dingo,UOM2007,2022-04-13 8:10,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-04-13__08-10-05(8).JPG,2022-04-13,PS20,CamB
Dingo,UOM2012,2022-04-18 8:38,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-04-18__08-38-02(1).JPG,2022-04-18,PS20,CamB
Dingo,MBF1701,2022-05-01 8:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-05-01__08-24-11(1).JPG,2022-05-01,PS20,CamB
Dingo,UOM2007,2022-05-01 8:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-05-01__08-24-16(4).JPG,2022-05-01,PS20,CamB
Dingo,UOM2012,2022-05-22 16:33,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-05-22__16-33-08(1).JPG,2022-05-22,PS20,CamB
Dingo,UOF2013,2022-05-29 10:52,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-05-29__10-52-04(1).JPG,2022-05-29,PS20,CamB
Dingo,UOM2012,2022-05-29 10:52,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamB,PS20__CamB__2022-05-29__10-52-17(3).JPG,2022-05-29,PS20,CamB
Dingo,UOM2007,2022-05-29 10:52,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS20/CamA,PS20__CamA__2022-05-29__10-52-53(1).JPG,2022-05-29,PS20,CamA
Dingo,YGM2102,2023-02-06 9:07,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-02-06__09-07-09(1).JPG,2023-02-06,PS20,CamB
Dingo,MBF1701,2023-02-07 9:25,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-02-07__09-25-35(1).JPG,2023-02-07,PS20,CamB
Dingo,UOM2007,2023-02-07 9:25,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-02-07__09-25-55(7).JPG,2023-02-07,PS20,CamB
Dingo,UOM2012,2023-02-24 6:50,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-02-24__06-50-40(1).JPG,2023-02-24,PS20,CamB
Dingo,UOF2013,2023-03-05 6:43,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-05__06-43-17(7).JPG,2023-03-05,PS20,CamB
Dingo,UOM2012,2023-03-05 6:43,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-05__06-43-28(10).JPG,2023-03-05,PS20,CamB
Dingo,SLF2102,2023-03-14 14:28,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-14__14-28-23(1).JPG,2023-03-14,PS20,CamB
Dingo,SLF2102,2023-03-14 15:27,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-14__15-27-22(1).JPG,2023-03-14,PS20,CamB
Dingo,MBF1701,2023-03-26 7:04,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-26__07-04-57(1).JPG,2023-03-26,PS20,CamB
Dingo,UOM2007,2023-03-26 7:05,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-26__07-05-09(1).JPG,2023-03-26,PS20,CamB
Dingo,UOM2012,2023-03-27 7:59,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-27__07-59-25(1).JPG,2023-03-27,PS20,CamB
Dingo,UOM2012,2023-03-28 17:12,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-03-28__17-12-15(1).JPG,2023-03-28,PS20,CamB
Dingo,UOM2012,2023-04-03 8:14,BrendanAltingMLDP2023Images\PS20\CamA,PS20__CamA__2023-04-03__08-14-55(1).JPG,2023-04-03,PS20,CamA
Dingo,UOM2012,2023-04-13 7:36,BrendanAltingMLDP2023Images\PS20\CamB,PS20__CamB__2023-04-13__07-36-09(1).JPG,2023-04-13,PS20,CamB
Dingo,UOM2012,2023-04-19 9:50,PSML2023-06\PS20\CamB,PS20__CamB__2023-04-19__09-50-16(13).JPG,2023-04-19,PS20,CamB
Dingo,UOF2013,2023-04-30 17:18,PSML2023-06\PS20\CamB,PS20__CamB__2023-04-30__17-18-28(1).JPG,2023-04-30,PS20,CamB
Dingo,UOM2012,2023-04-30 17:18,PSML2023-06\PS20\CamB,PS20__CamB__2023-04-30__17-18-37(4).JPG,2023-04-30,PS20,CamB
Dingo,MBF1701,2021-12-07 15:36,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamA,PS21__CamA__2021-12-07__15-36-41(1).JPG,2021-12-07,PS21,CamA
Dingo,UOM2007,2021-12-11 6:19,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamA,PS21__CamA__2021-12-11__06-19-09(1).JPG,2021-12-11,PS21,CamA
Dingo,UOM2007,2021-12-17 14:10,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2021-12-17__14-10-02(1).JPG,2021-12-17,PS21,CamB
Dingo,MBF1701,2021-12-19 17:36,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamA,PS21__CamA__2021-12-19__17-36-30(1).JPG,2021-12-19,PS21,CamA
Dingo,MBF1701,2021-12-22 20:27,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2021-12-22__20-27-56(1).JPG,2021-12-22,PS21,CamB
Dingo,MBF1701,2022-01-03 7:01,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamA,PS21__CamA__2022-01-03__07-01-14(1).JPG,2022-01-03,PS21,CamA
Dingo,SLF2004,2022-01-20 6:59,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-01-20__06-59-57(1).JPG,2022-01-20,PS21,CamB
Dingo,UOM2007,2022-01-20 15:59,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamA,PS21__CamA__2022-01-20__15-59-45(1).JPG,2022-01-20,PS21,CamA
Dingo,UOM2007,2022-01-21 8:56,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-01-21__08-56-26(1).JPG,2022-01-21,PS21,CamB
Dingo,MBF1701,2022-01-25 10:20,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-01-25__10-20-44(1).JPG,2022-01-25,PS21,CamB
Dingo,UOM2007,2022-01-29 18:46,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-01-29__18-46-35(1).JPG,2022-01-29,PS21,CamB
Dingo,MBF1701,2022-01-30 11:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-01-30__11-12-46(1).JPG,2022-01-30,PS21,CamB
Dingo,MBF1701,2022-01-31 14:16,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-01-31__14-16-37(1).JPG,2022-01-31,PS21,CamB
Dingo,MBF1701,2022-02-01 10:22,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-01__10-22-58(1).JPG,2022-02-01,PS21,CamB
Dingo,UOM2007,2022-02-05 12:14,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-05__12-14-56(1).JPG,2022-02-05,PS21,CamB
Dingo,MBF1701,2022-02-09 11:12,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-09__11-12-56(1).JPG,2022-02-09,PS21,CamB
Dingo,UOM2007,2022-02-09 11:13,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-09__11-13-01(2).JPG,2022-02-09,PS21,CamB
Dingo,MBF1701,2022-02-12 10:24,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-12__10-24-38(1).JPG,2022-02-12,PS21,CamB
Dingo,MBF1701,2022-02-15 14:45,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-15__14-45-20(1).JPG,2022-02-15,PS21,CamB
Dingo,UOM2007,2022-02-15 18:27,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-15__18-27-34(1).JPG,2022-02-15,PS21,CamB
Dingo,MBF1701,2022-02-16 12:21,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-02-16__12-21-49(1).JPG,2022-02-16,PS21,CamB
Dingo,UOM2007,2022-03-01 13:10,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-03-01__13-10-54(1).JPG,2022-03-01,PS21,CamB
Dingo,UOM2007,2022-03-03 9:00,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-03-03__09-00-29(1).JPG,2022-03-03,PS21,CamB
Dingo,UOM2007,2022-03-17 16:02,C:/Users/z5017880/OneDrive - UNSW/Documents/Uni things/PHD/Chapter population dynamics/Analysis folder/dingo_images/Dingo/PS21/CamB,PS21__CamB__2022-03-17__16-02-42(1).JPG,2022-03-17,PS21,CamB
